,longitude,latitude,state,roadway,direction,name,mile_marker,restrooms,restrooms_vault_toilet,restrooms_porta,picnic_tables,vending_machines,pet_walking_area,handicapped_area,rv_dump,restaurant,gas,scenic_view
962,-93.476015,45.114513,MN,I-94,EB,ELM CREEK REST AREA, MM215,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
963,-92.809245,44.951267,MN,I-94,WB,ST CROIX WELCOME CENTER, MM256,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
964,-93.302155,46.607552,MN,SR-210,EB,CLOSED FOR THE SEASON McGREGOR REST AREA LEFT LANE, MM173,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
965,-93.300068,46.608205,MN,SR-210,WB,CLOSED FOR THE SEASON McGREGOR REST AREA, MM173,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
966,-94.318174,46.263848,MN,SR-371,SB,BRAINERD LAKES WELCOME CENTER LEFT TURN, MM20,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
967,-94.315854,46.261733,MN,SR-371,NB,BRAINERD LAKES WELCOME CENTER LEFT TURN, MM20,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
968,-95.653074,43.568826,MN,SR-60,EB/WB,WORTHINGTON REST AREA, MM5,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
969,-94.521922,43.977721,MN,SR-60,EB,WATONWAN RIVER REST AREA, MM74,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
970,-94.511494,43.978168,MN,SR-60,WB,WATONWAN RIVER REST AREA, MM74,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
971,-91.7875,46.9508333,MN,SR-61,NB/SB,KNIFE RIVER REST AREA, MM18,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
972,-91.47338,47.139802,MN,SR-61,NB/SB,GOOSEBERRY FALLS REST AREA, MM39,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
973,-91.196271,47.339716,MN,SR-61,NB/SB,TETTEGOUCHE VISITOR CENTER, MM59,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
974,-90.897391,47.543612,MN,SR-61,NB/SB,CROSS RIVER REST AREA, MM79,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
975,-90.894156,47.545534,MN,SR-61,NB/SB,CUT FACE CREEK REST AREA, MM104,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
976,-89.593646,47.999568,MN,SR-61,NB/SB,GRAND PORTAGE VISITOR CENTER, MM150,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
977,-89.652739,47.987332,MN,SR-61,NB/SB,MT JOSEPHINE REST AREA, MM148,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
978,-93.277926,45.983261,MN,SR-65,NB/SB,KNIFE LAKE WAYSIDE REST AREA,,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
979,-93.327144,46.774039,MN,SR-65,NB/SB,BIG SANDY LAKE OVERLOOK,,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
980,-92.785857,45.085316,MN,SR-95,NB/SB,STILLWATER BOOMSITE, MM101,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
981,-95.704934,46.713506,MN,US-10,EB/WB,FRAZEE REST AREA, MM55,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
982,-93.506451,45.248107,MN,US-10,EB/WB,DAYTON PORT REST AREA, MM218,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
983,-94.095772,45.530186,MN,US-10,EB/WB,CENTRAL MINNESOTA TOURIST INFORMATION CENTER, MM181,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
984,-96.450155,45.303641,MN,US-12,EB/WB,STATE LINE WAYSIDE, MM0.5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
985,-94.374507,45.089303,MN,US-12,EB/WB,DARWIN WINTER PARK REST AREA, MM109,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
986,-93.738067,46.444022,MN,US-169,NB/SB,PINE HICKORY LAKES REST AREA, MM246,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
987,-93.874827,44.49092,MN,US-169,NB/SB,MINNESOTA VALLEY REST AREA, MM80,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
988,-93.663214,45.922883,MN,US-169,NB/SB,RUM RIVER REST AREA, MM203,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
989,-96.853587,47.84538,MN,US-2,EB/WB,FISHER'S LANDING TOURIST INFORMATION CENTER, MM12,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
990,-95.972636,47.657747,MN,US-2,EB,OAK LAKE REST AREA LEFT TURN, MM59,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
991,-95.965769,47.655815,MN,US-2,WB,OAK LAKE REST AREA, MM59,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
992,-95.634223,47.528212,MN,US-2,EB/WB,LENGBY REST AREA, MM77,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
993,-94.589721,47.380578,MN,US-2,WB,CASS LAKE TOURIST INFORMATION CENTER, MM131,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
994,-94.597592,47.381982,MN,US-2,EB,CASS LAKE TOURIST INFORMATION CENTER LEFT TURN, MM131,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
995,-92.917404,46.925806,MN,US-2,EB,FLOODWOOD REST AREA LEFT TURN, MM221,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
996,-92.916015,46.924721,MN,US-2,WB,FLOODWOOD REST AREA, MM221,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
997,-92.139865,43.815306,MN,US-52,NB/SB,PARSLEY BRIDGE REST AREA, MM31,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
998,-92.46077,46.959911,MN,US-53,NB/SB,INDEPENDENCE REST AREA, MM20,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
999,-92.470245,47.319947,MN,US-53,NB/SB,ANCHOR LAKE REST AREA, MM50,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1000,-92.833335,48.046191,MN,US-53,NB/SB,ORR WELCOME CENTER, MM109,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1001,-95.884561,46.722249,MN,US-59,NB/SB,SAUERS LAKE REST AREA, MM256,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1002,-92.312896,44.492458,MN,US-61,EB/WB,LAKE PEPIN REST AREA, MM78,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1003,-95.058107,46.91074,MN,US-71,NB/SB,PARK RAPIDS VISITOR CENTER, MM259,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1004,-90.185304,38.768724,MO,,,CHAIN OF ROCKS WELCOME CENTER,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1005,-90.186331,38.767281,MO,I-270,EB,CHAIN OF ROCKS WELCOME CENTER FOLLOW SIGNS, MM34,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1006,-90.180201,38.766572,MO,I-270,WB,CHAIN OF ROCKS WELCOME CENTER FOLLOW SIGNS, MM34,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1007,-95.216154,40.106023,MO,I-29,SB,MOUND CITY REST AREA, MM82,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1008,-95.213402,40.098295,MO,I-29,NB,MOUND CITY REST AREA, MM82,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1009,-95.550274,40.397195,MO,I-29,SB,ROCK PORT WELCOME CENTER, MM108,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1010,-94.787354,39.479137,MO,I-29,SB,DEARBORN REST AREA, MM27,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1011,-94.787295,39.473672,MO,I-29,NB,DEARBORN REST AREA, MM27,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1012,-94.312478,39.472885,MO,I-35,NB,HOLT REST AREA, MM34,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1013,-94.305531,39.484619,MO,I-35,SB,HOLT REST AREA, MM35,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1014,-93.952934,40.552082,MO,I-35,SB,EAGLEVILLE WELCOME CENTER/REST AREA, MM112,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1015,-94.312303,39.473051,MO,I-35,NB,LATHROP REST AREA, MM34,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1016,-94.305619,39.484488,MO,I-35,SB,LATHROP REST AREA, MM34,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1017,-91.913631,37.945238,MO,I-44,EB,DOOLITTLE REST AREA, MM178,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1018,-91.904922,37.945442,MO,I-44,WB,DOOLITTLE REST AREA, MM178,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1019,-94.588648,37.002463,MO,I-44,EB,JOPLIN WELCOME CENTER/REST AREA, MM2,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1020,-92.859488,37.469256,MO,I-44,EB,CONWAY REST AREA, MM110.6,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1021,-92.855565,37.477532,MO,I-44,WB,CONWAY REST AREA, MM111.4,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1022,-91.051011,38.314432,MO,I-44,EB,ST CLAIR REST AREA-LEFT EXIT, MM235,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1023,-91.042695,38.317661,MO,I-44,WB,ST CLAIR REST AREA-LEFT EXIT, MM235,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1024,-89.728959,36.247566,MO,I-55,NB,HAYTI WELCOME CENTER/REST AREA, MM20,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1025,-89.592142,36.539783,MO,I-55,SB,MARSTON WELCOME CENTER/REST AREA, MM42,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1026,-89.675659,37.494043,MO,I-55,SB,FRUITLAND REST AREA, MM110.6,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1027,-90.245667,38.028723,MO,I-55,NB,BLOOMSDALE REST AREA, MM160,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1028,-93.589931,38.993772,MO,I-70,EB,CONCORDIA REST AREA, MM57,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1029,-93.583561,38.993487,MO,I-70,WB,CONCORDIA REST AREA, MM57,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1030,-92.730036,38.936603,MO,I-70,EB,BOONVILLE REST AREA, MM104,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1031,-92.725969,38.936935,MO,I-70,WB,BOONVILLE REST AREA, MM104,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1032,-91.059791,38.826668,MO,I-70,EB,WRIGHT CITY REST AREA, MM198,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1033,-91.047501,38.828289,MO,I-70,WB,WRIGHT CITY REST AREA, MM198,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1034,-88.541662,34.91025,MS,,,ALCORN COUNTY WELCOME CENTER,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1035,-89.601028,30.314478,MS,I-10,EB,HANCOCK COUNTY WELCOME CENTER FOLLOW SIGNS, MM2,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1036,-89.594481,30.317327,MS,I-10,WB,HANCOCK COUNTY WELCOME CENTER FOLLOW SIGNS, MM2,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1037,-88.625919,30.437433,MS,I-10,EB,REST AREA, MM63,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1038,-88.616491,30.438015,MS,I-10,WB,REST AREA, MM63,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1039,-88.430313,30.462303,MS,I-10,WB,JACKSON COUNTY WELCOME CENTER, MM74,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1040,-89.694996,32.305658,MS,I-20,WB,SCOTT COUNTY REST AREA, MM74,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1041,-89.44521,32.325507,MS,I-20,EB,SCOTT COUNTY REST AREA, MM90,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1042,-90.894723,32.310343,MS,I-20,WB,WARREN COUNTY WELCOME CENTER FOLLOW SIGNS, MM0.2,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1043,-90.899037,32.31015,MS,I-20,EB,WARREN COUNTY WELCOME CENTER FOLLOW SIGNS, MM0.2,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1044,-88.529655,32.411285,MS,I-20/59,WB,LAUDERDALE COUNTY WELCOME CENTER, MM167,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1045,-88.229155,34.220039,MS,I-22,WB,ITAWABA COUNTY WELCOME CENTER, MM114,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1046,-89.970927,34.810461,MS,I-55,SB,HERNANDO WELCOME CENTER, MM279,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1047,-89.839867,33.18486,MS,I-55,NB,WEST REST AREA, MM163,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1048,-89.782925,33.308417,MS,I-55,SB,VAIDEN REST AREA, MM173,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1049,-89.925883,34.246618,MS,I-55,NB,COURTLAND REST AREA, MM240,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1050,-89.927783,34.255637,MS,I-55,SB,COURTLAND REST AREA, MM240,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1051,-90.496469,31.04448,MS,I-55,NB,PIKE COUNTY WELCOME CENTER, MM3,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1052,-90.434487,31.767034,MS,I-55,NB,WESSON REST AREA, MM54,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1053,-90.433567,31.773766,MS,I-55,SB,WESSON REST AREA, MM54,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1054,-89.963593,34.766759,MS,I-55,NB,HERNANDO REST AREA, MM276,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1055,-89.671274,30.493785,MS,I-59,NB,PEARL RIVER COUNTY WELCOME CENTER, MM3,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1056,-89.592979,30.311288,MS,SR-607,NB/SB,HANCOCK COUNTY WELCOME CENTER,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1057,-88.543986,34.911359,MS,US-45,SB,ALCORN COUNTY WELCOME CENTER FOLLOW SIGNS,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1058,-88.545212,34.906299,MS,US-45,NB,ALCORN COUNTY WELCOME CENTER FOLLOW SIGNS,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1059,-89.165579,30.868101,MS,US-49,SB,DELMA FURNISS HOSPITALITY STATION,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1060,-89.858983,37.469994,MS,US-49,NB,REST AREA LEFT EXIT,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1061,-90.899746,32.312168,MS,US-61,NB/SB,ADAMS COUNTY WELCOME CENTER,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1062,-91.29359,31.092421,MS,US-61,SB,WOODVILLE HOSPITALITY STATION TURN LEFT,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1063,-91.294501,31.090566,MS,US-61,NB,WOODVILLE HOSPITALITY STATION,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1064,-91.067092,33.384954,MS,US-82,EB/WB,WASHINGTON COUNTY WELCOME CENTER,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1065,-104.179893,46.989612,MT,,,WIBAUX REST AREA,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1066,-105.018759,46.899401,MT,,NB/SB,BAD ROUTE REST AREA,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1067,-112.794075,44.850209,MT,I-15,NB,RED ROCKS REST AREA, MM34,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1068,-112.798061,44.855392,MT,I-15,SB,RED ROCKS REST AREA, MM34,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1069,-112.104074,46.955291,MT,I-15,SB,LYONS CREEK TURNOUT, MM222,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1070,-112.110543,46.951138,MT,I-15,NB,LYONS CREEK TURNOUT, MM222,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1071,-112.589138,44.629708,MT,I-15,NB,LIMA REST AREA, MM15.2,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1072,-112.595976,44.633876,MT,I-15,SB,LIMA REST AREA TURN LEFT, MM15.2,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1073,-112.686892,45.832009,MT,I-15,NB,DIVIDE REST AREA, MM109,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1074,-112.682523,45.839624,MT,I-15,SB,DIVIDE REST AREA, MM109,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1075,-112.016474,46.402558,MT,I-15,NB,JEFFERSON CITY REST AREA, MM177.5,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1076,-112.002675,46.417882,MT,I-15,NB,JEFFERSON CITY REST AREA, MM178.2,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1077,-111.905505,47.130113,MT,I-15,NB,DEARBORN REST AREA, MM239,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1078,-111.897131,47.132979,MT,I-15,SB,DEARBORN REST AREA, MM239,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1079,-111.732274,47.923847,MT,I-15,NB,TETON RIVER REST AREA, MM319,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1080,-111.735983,47.929261,MT,I-15,SB,TETON RIVER REST AREA, MM319,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1081,-111.959491,48.990422,MT,I-15,NB,SWEET GRASS REST AREA-FOLLOW SIGNS, MM397,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1082,-111.960159,48.993357,MT,I-15,SB,SWEET GRASS REST AREA, MM397,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1083,-110.706093,45.662311,MT,I-90,EB,LIVINGSTON REST AREA, MM326,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1084,-112.380093,45.915445,MT,I-90,EB,HOMESTAKE REST AREA, MM235,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1085,-112.373807,45.914964,MT,I-90,WB,HOMESTAKE REST AREA, MM235,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1086,-113.644185,46.727565,MT,I-90,EB,ROCK CREEK REST AREA, MM128,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1087,-113.629734,46.725955,MT,I-90,WB,ROCK CREEK REST AREA, MM128,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1088,-114.544706,47.011897,MT,I-90,EB,ALBERTON PARKING/REST AREA, MM72,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1089,-114.516348,47.01948,MT,I-90,WB,ALBERTON PARKING/REST AREA, MM73,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1090,-114.768548,47.078894,MT,I-90,EB,QUARTZ FLATS REST AREA, MM58,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1091,-114.764977,47.071154,MT,I-90,WB,QUARTZ FLATS REST AREA, MM58,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1092,-113.342708,46.701968,MT,I-90,EB,BEARMOUTH REST AREA, MM143,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1093,-113.336758,46.705525,MT,I-90,WB,BEARMOUTH REST AREA, MM143,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1094,-112.902061,46.583091,MT,I-90,WB,GOLD CREEK REST AREA, MM167,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1095,-112.887867,46.564658,MT,I-90,EB,GOLD CREEK REST AREA, MM169,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1096,-109.760698,45.736997,MT,I-90,EB,GREYCLIFF REST AREA, MM381,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1097,-109.753361,45.733739,MT,I-90,WB,GREYCLIFF REST AREA, MM381,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1098,-109.069631,45.597994,MT,I-90,EB,COLUMBUS REST AREA, MM419,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1099,-109.062372,45.600281,MT,I-90,WB,COLUMBUS REST AREA  , MM419,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
